Division,Hospital,MeasureGroup,Measure,Month,MonthNumber,FiscalYear,Actual,Goal,GoalLabel,MeasureGroupOrder,MeasureFormat,MeasureOrder
Iowa,Skiff Medical Center - Newton IA,Earnings,Operating EBIDA Margin,Jan,7,FY19,8.98,2.18,Budget,3,Percent,6046
Iowa,Skiff Medical Center - Newton IA,Earnings,Operating EBIDA Margin,Feb,8,FY19,-1.48,0.28,Budget,3,Percent,6047
Iowa,Skiff Medical Center - Newton IA,Earnings,Operating EBIDA Margin,Mar,9,FY19,4.53,1.84,Budget,3,Percent,6048
Iowa,Skiff Medical Center - Newton IA,Growth,Adjusted Admissions,Jul,1,FY19,453.42,457.76,Budget,4,Number,6049
Iowa,Skiff Medical Center - Newton IA,Growth,Adjusted Admissions,Aug,2,FY19,412.07,475.31,Budget,4,Number,6050
Iowa,Skiff Medical Center - Newton IA,Growth,Adjusted Admissions,Sep,3,FY19,435.79,431.31,Budget,4,Number,6051
Iowa,Skiff Medical Center - Newton IA,Growth,Adjusted Admissions,Oct,4,FY19,504.30,475.31,Budget,4,Number,6052
Iowa,Skiff Medical Center - Newton IA,Growth,Adjusted Admissions,Nov,5,FY19,570.60,448.92,Budget,4,Number,6053
Iowa,Skiff Medical Center - Newton IA,Growth,Adjusted Admissions,Dec,6,FY19,452.28,448.92,Budget,4,Number,6054
Iowa,Skiff Medical Center - Newton IA,Growth,Adjusted Admissions,Jan,7,FY19,332.79,466.48,Budget,4,Number,6055
Iowa,Skiff Medical Center - Newton IA,Growth,Adjusted Admissions,Feb,8,FY19,430.97,422.48,Budget,4,Number,6056
Iowa,Skiff Medical Center - Newton IA,Growth,Adjusted Admissions,Mar,9,FY19,493.34,457.76,Budget,4,Number,6057
Iowa,Skiff Medical Center - Newton IA,Growth,IP Acute Admissions,Jul,1,FY19,75.00,82.92,Budget,4,Number,6058
Iowa,Skiff Medical Center - Newton IA,Growth,IP Acute Admissions,Aug,2,FY19,59.00,86.10,Budget,4,Number,6059
Iowa,Skiff Medical Center - Newton IA,Growth,IP Acute Admissions,Sep,3,FY19,58.00,78.13,Budget,4,Number,6060
Iowa,Skiff Medical Center - Newton IA,Growth,IP Acute Admissions,Oct,4,FY19,71.00,86.10,Budget,4,Number,6061
Iowa,Skiff Medical Center - Newton IA,Growth,IP Acute Admissions,Nov,5,FY19,98.00,81.32,Budget,4,Number,6062
Iowa,Skiff Medical Center - Newton IA,Growth,IP Acute Admissions,Dec,6,FY19,64.00,81.32,Budget,4,Number,6063
Iowa,Skiff Medical Center - Newton IA,Growth,IP Acute Admissions,Jan,7,FY19,54.00,84.50,Budget,4,Number,6064
Iowa,Skiff Medical Center - Newton IA,Growth,IP Acute Admissions,Feb,8,FY19,60.00,76.53,Budget,4,Number,6065
Iowa,Skiff Medical Center - Newton IA,Growth,IP Acute Admissions,Mar,9,FY19,76.00,82.92,Budget,4,Number,6066
Iowa,Skiff Medical Center - Newton IA,Growth,IP Surgeries,Jul,1,FY19,15.00,18.90,Budget,4,Number,6067
Iowa,Skiff Medical Center - Newton IA,Growth,IP Surgeries,Aug,2,FY19,19.00,19.63,Budget,4,Number,6068
Iowa,Skiff Medical Center - Newton IA,Growth,IP Surgeries,Sep,3,FY19,13.00,17.81,Budget,4,Number,6069
Iowa,Skiff Medical Center - Newton IA,Growth,IP Surgeries,Oct,4,FY19,12.00,19.63,Budget,4,Number,6070
Iowa,Skiff Medical Center - Newton IA,Growth,IP Surgeries,Nov,5,FY19,16.00,18.54,Budget,4,Number,6071
Iowa,Skiff Medical Center - Newton IA,Growth,IP Surgeries,Dec,6,FY19,7.00,18.54,Budget,4,Number,6072
Iowa,Skiff Medical Center - Newton IA,Growth,IP Surgeries,Jan,7,FY19,21.00,19.26,Budget,4,Number,6073
Iowa,Skiff Medical Center - Newton IA,Growth,IP Surgeries,Feb,8,FY19,8.00,17.45,Budget,4,Number,6074
Iowa,Skiff Medical Center - Newton IA,Growth,IP Surgeries,Mar,9,FY19,11.00,18.90,Budget,4,Number,6075
Iowa,Skiff Medical Center - Newton IA,Growth,OP Surgeries,Jul,1,FY19,133.00,154.82,Budget,4,Number,6076
Iowa,Skiff Medical Center - Newton IA,Growth,OP Surgeries,Aug,2,FY19,180.00,160.78,Budget,4,Number,6077
Iowa,Skiff Medical Center - Newton IA,Growth,OP Surgeries,Sep,3,FY19,208.00,145.89,Budget,4,Number,6078
Iowa,Skiff Medical Center - Newton IA,Growth,OP Surgeries,Oct,4,FY19,187.00,160.78,Budget,4,Number,6079
Iowa,Skiff Medical Center - Newton IA,Growth,OP Surgeries,Nov,5,FY19,187.00,151.85,Budget,4,Number,6080
Iowa,Skiff Medical Center - Newton IA,Growth,OP Surgeries,Dec,6,FY19,153.00,151.85,Budget,4,Number,6081
Iowa,Skiff Medical Center - Newton IA,Growth,OP Surgeries,Jan,7,FY19,163.00,157.80,Budget,4,Number,6082
Iowa,Skiff Medical Center - Newton IA,Growth,OP Surgeries,Feb,8,FY19,163.00,142.91,Budget,4,Number,6083
Iowa,Skiff Medical Center - Newton IA,Growth,OP Surgeries,Mar,9,FY19,195.00,154.82,Budget,4,Number,6084
Iowa,Skiff Medical Center - Newton IA,Growth,Total ED Visits,Jul,1,FY19,6033.00,6796.12,Budget,4,Number,6085
Iowa,Skiff Medical Center - Newton IA,Growth,Total ED Visits,Aug,2,FY19,6736.00,7057.51,Budget,4,Number,6086
Iowa,Skiff Medical Center - Newton IA,Growth,Total ED Visits,Sep,3,FY19,6015.00,6404.03,Budget,4,Number,6087
Iowa,Skiff Medical Center - Newton IA,Growth,Total ED Visits,Oct,4,FY19,6673.00,7057.51,Budget,4,Number,6088
Iowa,Skiff Medical Center - Newton IA,Growth,Total ED Visits,Nov,5,FY19,6615.00,6665.42,Budget,4,Number,6089
Iowa,Skiff Medical Center - Newton IA,Growth,Total ED Visits,Dec,6,FY19,6217.00,6665.42,Budget,4,Number,6090
Iowa,Skiff Medical Center - Newton IA,Growth,Total ED Visits,Jan,7,FY19,6426.00,6926.81,Budget,4,Number,6091
Iowa,Skiff Medical Center - Newton IA,Growth,Total ED Visits,Feb,8,FY19,5778.00,6273.35,Budget,4,Number,6092
Iowa,Skiff Medical Center - Newton IA,Growth,Total ED Visits,Mar,9,FY19,10258.00,6796.12,Budget,4,Number,6093
Iowa,Skiff Medical Center - Newton IA,Revenue,Net Patient Service Revenue Yield,Jul,1,FY19,31.21,31.22,Budget,5,Percent,6094
Iowa,Skiff Medical Center - Newton IA,Revenue,Net Patient Service Revenue Yield,Aug,2,FY19,37.80,31.22,Budget,5,Percent,6095
Iowa,Skiff Medical Center - Newton IA,Revenue,Net Patient Service Revenue Yield,Sep,3,FY19,29.12,31.22,Budget,5,Percent,6096
Iowa,Skiff Medical Center - Newton IA,Revenue,Net Patient Service Revenue Yield,Oct,4,FY19,27.98,31.22,Budget,5,Percent,6097
Iowa,Skiff Medical Center - Newton IA,Revenue,Net Patient Service Revenue Yield,Nov,5,FY19,25.79,31.22,Budget,5,Percent,6098
Iowa,Skiff Medical Center - Newton IA,Revenue,Net Patient Service Revenue Yield,Dec,6,FY19,39.09,31.22,Budget,5,Percent,6099
Iowa,Skiff Medical Center - Newton IA,Revenue,Net Patient Service Revenue Yield,Jan,7,FY19,33.57,31.22,Budget,5,Percent,6100
Iowa,Skiff Medical Center - Newton IA,Revenue,Net Patient Service Revenue Yield,Feb,8,FY19,32.34,31.22,Budget,5,Percent,6101
Iowa,Skiff Medical Center - Newton IA,Revenue,Net Patient Service Revenue Yield,Mar,9,FY19,30.84,31.22,Budget,5,Percent,6102
Iowa,Skiff Medical Center - Newton IA,Revenue,Net Patient Service Revenue/AA,Jul,1,FY19,5153.69,5343.55,Budget,5,Number,6103
Iowa,Skiff Medical Center - Newton IA,Revenue,Net Patient Service Revenue/AA,Aug,2,FY19,7264.93,5146.24,Budget,5,Number,6104
Iowa,Skiff Medical Center - Newton IA,Revenue,Net Patient Service Revenue/AA,Sep,3,FY19,5061.57,5488.29,Budget,5,Number,6105
Iowa,Skiff Medical Center - Newton IA,Revenue,Net Patient Service Revenue/AA,Oct,4,FY19,4882.48,5146.24,Budget,5,Number,6106
Iowa,Skiff Medical Center - Newton IA,Revenue,Net Patient Service Revenue/AA,Nov,5,FY19,4022.00,5273.00,Budget,5,Number,6107
Iowa,Skiff Medical Center - Newton IA,Revenue,Net Patient Service Revenue/AA,Dec,6,FY19,6432.26,5448.77,Budget,5,Number,6108
Iowa,Skiff Medical Center - Newton IA,Revenue,Net Patient Service Revenue/AA,Jan,7,FY19,8147.57,5243.66,Budget,5,Number,6109
Iowa,Skiff Medical Center - Newton IA,Revenue,Net Patient Service Revenue/AA,Feb,8,FY19,5687.20,5229.47,Budget,5,Number,6110
Iowa,Skiff Medical Center - Newton IA,Revenue,Net Patient Service Revenue/AA,Mar,9,FY19,5272.06,5343.55,Budget,5,Number,6111
Iowa,Skiff Medical Center - Newton IA,Expense,FTEs per Adjusted Admission,Jul,1,FY19,0.41,0.39,Budget,6,Number,6112
Iowa,Skiff Medical Center - Newton IA,Expense,FTEs per Adjusted Admission,Aug,2,FY19,0.44,0.37,Budget,6,Number,6113
Iowa,Skiff Medical Center - Newton IA,Expense,FTEs per Adjusted Admission,Sep,3,FY19,0.41,0.41,Budget,6,Number,6114
Iowa,Skiff Medical Center - Newton IA,Expense,FTEs per Adjusted Admission,Oct,4,FY19,0.35,0.37,Budget,6,Number,6115
Iowa,Skiff Medical Center - Newton IA,Expense,FTEs per Adjusted Admission,Nov,5,FY19,0.32,0.40,Budget,6,Number,6116
Iowa,Skiff Medical Center - Newton IA,Expense,FTEs per Adjusted Admission,Dec,6,FY19,0.39,0.40,Budget,6,Number,6117
Iowa,Skiff Medical Center - Newton IA,Expense,FTEs per Adjusted Admission,Jan,7,FY19,0.52,0.38,Budget,6,Number,6118
Iowa,Skiff Medical Center - Newton IA,Expense,FTEs per Adjusted Admission,Feb,8,FY19,0.39,0.42,Budget,6,Number,6119
Iowa,Skiff Medical Center - Newton IA,Expense,FTEs per Adjusted Admission,Mar,9,FY19,0.34,0.39,Budget,6,Number,6120
Iowa,Skiff Medical Center - Newton IA,Expense,Pharmacy Cost/Adjusted Admission,Jul,1,FY19,882.86,836.96,Budget,6,Number,6121
Iowa,Skiff Medical Center - Newton IA,Expense,Pharmacy Cost/Adjusted Admission,Jul,1,FY19,349.08,481.02,Budget,6,Number,6122
Iowa,Skiff Medical Center - Newton IA,Expense,Pharmacy Cost/Adjusted Admission,Aug,2,FY19,1056.07,806.05,Budget,6,Number,6123
Iowa,Skiff Medical Center - Newton IA,Expense,Pharmacy Cost/Adjusted Admission,Aug,2,FY19,425.34,463.26,Budget,6,Number,6124
Iowa,Skiff Medical Center - Newton IA,Expense,Pharmacy Cost/Adjusted Admission,Sep,3,FY19,1246.62,859.63,Budget,6,Number,6125
Iowa,Skiff Medical Center - Newton IA,Expense,Pharmacy Cost/Adjusted Admission,Sep,3,FY19,492.02,494.05,Budget,6,Number,6126
Iowa,Skiff Medical Center - Newton IA,Expense,Pharmacy Cost/Adjusted Admission,Oct,4,FY19,395.12,463.26,Budget,6,Number,6127
Iowa,Skiff Medical Center - Newton IA,Expense,Pharmacy Cost/Adjusted Admission,Oct,4,FY19,1040.76,806.05,Budget,6,Number,6128
Iowa,Skiff Medical Center - Newton IA,Expense,Pharmacy Cost/Adjusted Admission,Nov,5,FY19,771.08,825.91,Budget,6,Number,6129
Iowa,Skiff Medical Center - Newton IA,Expense,Pharmacy Cost/Adjusted Admission,Nov,5,FY19,394.46,474.67,Budget,6,Number,6130
Iowa,Skiff Medical Center - Newton IA,Expense,Pharmacy Cost/Adjusted Admission,Dec,6,FY19,373.53,490.49,Budget,6,Number,6131
Iowa,Skiff Medical Center - Newton IA,Expense,Pharmacy Cost/Adjusted Admission,Dec,6,FY19,874.08,853.44,Budget,6,Number,6132
Iowa,Skiff Medical Center - Newton IA,Expense,Pharmacy Cost/Adjusted Admission,Jan,7,FY19,543.04,472.03,Budget,6,Number,6133
Iowa,Skiff Medical Center - Newton IA,Expense,Pharmacy Cost/Adjusted Admission,Jan,7,FY19,1462.13,821.31,Budget,6,Number,6134
Iowa,Skiff Medical Center - Newton IA,Expense,Pharmacy Cost/Adjusted Admission,Feb,8,FY19,403.42,470.75,Budget,6,Number,6135
Iowa,Skiff Medical Center - Newton IA,Expense,Pharmacy Cost/Adjusted Admission,Feb,8,FY19,947.52,819.09,Budget,6,Number,6136
Iowa,Skiff Medical Center - Newton IA,Expense,Pharmacy Cost/Adjusted Admission,Mar,9,FY19,293.47,481.02,Budget,6,Number,6137
Iowa,Skiff Medical Center - Newton IA,Expense,Pharmacy Cost/Adjusted Admission,Mar,9,FY19,1092.18,836.96,Budget,6,Number,6138
Iowa,Skiff Medical Center - Newton IA,Expense,Total Comp per Adjusted Admission,Jul,1,FY19,2745.26,2681.49,Budget,6,Number,6139
Iowa,Skiff Medical Center - Newton IA,Expense,Total Comp per Adjusted Admission,Aug,2,FY19,3035.84,2564.24,Budget,6,Number,6140
Iowa,Skiff Medical Center - Newton IA,Expense,Total Comp per Adjusted Admission,Sep,3,FY19,2637.59,2746.64,Budget,6,Number,6141
Iowa,Skiff Medical Center - Newton IA,Expense,Total Comp per Adjusted Admission,Oct,4,FY19,2644.93,2623.70,Budget,6,Number,6142
Iowa,Skiff Medical Center - Newton IA,Expense,Total Comp per Adjusted Admission,Nov,5,FY19,2166.84,2630.52,Budget,6,Number,6143
Iowa,Skiff Medical Center - Newton IA,Expense,Total Comp per Adjusted Admission,Dec,6,FY19,2823.51,2697.04,Budget,6,Number,6144
Iowa,Skiff Medical Center - Newton IA,Expense,Total Comp per Adjusted Admission,Jan,7,FY19,3673.78,2635.51,Budget,6,Number,6145
Iowa,Skiff Medical Center - Newton IA,Expense,Total Comp per Adjusted Admission,Feb,8,FY19,2700.97,2670.08,Budget,6,Number,6146
Iowa,Skiff Medical Center - Newton IA,Expense,Total Comp per Adjusted Admission,Mar,9,FY19,2290.17,2704.88,Budget,6,Number,6147
Iowa,Skiff Medical Center - Newton IA,Population,Observation Equivelant Days,Jul,1,FY19,349.08,481.02,Budget,7,Number,6148
Iowa,Skiff Medical Center - Newton IA,Population,Observation Equivelant Days,Aug,2,FY19,425.34,463.26,Budget,7,Number,6149
Iowa,Skiff Medical Center - Newton IA,Population,Observation Equivelant Days,Sep,3,FY19,492.02,494.05,Budget,7,Number,6150
Iowa,Skiff Medical Center - Newton IA,Population,Observation Equivelant Days,Oct,4,FY19,395.12,463.26,Budget,7,Number,6151
Iowa,Skiff Medical Center - Newton IA,Population,Observation Equivelant Days,Nov,5,FY19,394.46,474.67,Budget,7,Number,6152
Iowa,Skiff Medical Center - Newton IA,Population,Observation Equivelant Days,Dec,6,FY19,373.53,490.49,Budget,7,Number,6153
Iowa,Skiff Medical Center - Newton IA,Population,Observation Equivelant Days,Jan,7,FY19,543.04,472.03,Budget,7,Number,6154
Iowa,Skiff Medical Center - Newton IA,Population,Observation Equivelant Days,Feb,8,FY19,403.42,470.75,Budget,7,Number,6155
Iowa,Skiff Medical Center - Newton IA,Population,Observation Equivelant Days,Mar,9,FY19,293.47,481.02,Budget,7,Number,6156
Nebraska,Bergan Mercy Omaha-NE,Employee,Turnover Rate,Jul,1,FY19,0.00,0.00,Goal,1,Dollar,6157
Nebraska,Bergan Mercy Omaha-NE,Employee,Turnover Rate,Aug,2,FY19,0.00,0.00,Goal,1,Dollar,6158
Nebraska,Bergan Mercy Omaha-NE,Employee,Turnover Rate,Sep,3,FY19,0.00,0.00,Goal,1,Dollar,6159
Nebraska,Bergan Mercy Omaha-NE,Employee,Turnover Rate,Oct,4,FY19,0.00,0.00,Goal,1,Dollar,6160
Nebraska,Bergan Mercy Omaha-NE,Employee,Turnover Rate,Nov,5,FY19,0.00,0.00,Goal,1,Dollar,6161
Nebraska,Bergan Mercy Omaha-NE,Employee,Turnover Rate,Dec,6,FY19,0.00,0.00,Goal,1,Dollar,6162
Nebraska,Bergan Mercy Omaha-NE,Employee,Turnover Rate,Jan,7,FY19,0.00,0.00,Goal,1,Dollar,6163
Nebraska,Bergan Mercy Omaha-NE,Employee,Turnover Rate,Feb,8,FY19,0.00,0.00,Goal,1,Dollar,6164
Nebraska,Bergan Mercy Omaha-NE,Employee,Turnover Rate,Mar,9,FY19,0.00,0.00,Goal,1,Dollar,6165
Nebraska,Bergan Mercy Omaha-NE,"Quality, Safety, Experience",Patient Experience,Jul,1,FY19,0.00,0.00,Goal,2,Number,6166
Nebraska,Bergan Mercy Omaha-NE,"Quality, Safety, Experience",Patient Experience,Aug,2,FY19,0.00,0.00,Goal,2,Number,6167
Nebraska,Bergan Mercy Omaha-NE,"Quality, Safety, Experience",Patient Experience,Sep,3,FY19,0.00,0.00,Goal,2,Number,6168
Nebraska,Bergan Mercy Omaha-NE,"Quality, Safety, Experience",Patient Experience,Oct,4,FY19,0.00,0.00,Goal,2,Number,6169
Nebraska,Bergan Mercy Omaha-NE,"Quality, Safety, Experience",Patient Experience,Nov,5,FY19,0.00,0.00,Goal,2,Number,6170
Nebraska,Bergan Mercy Omaha-NE,"Quality, Safety, Experience",Patient Experience,Dec,6,FY19,0.00,0.00,Goal,2,Number,6171
Nebraska,Bergan Mercy Omaha-NE,"Quality, Safety, Experience",Patient Experience,Jan,7,FY19,0.00,0.00,Goal,2,Number,6172
Nebraska,Bergan Mercy Omaha-NE,"Quality, Safety, Experience",Patient Experience,Feb,8,FY19,0.00,0.00,Goal,2,Number,6173
Nebraska,Bergan Mercy Omaha-NE,"Quality, Safety, Experience",Patient Experience,Mar,9,FY19,0.00,0.00,Goal,2,Number,6174
Nebraska,Bergan Mercy Omaha-NE,"Quality, Safety, Experience",Quality,Jul,1,FY19,0.00,0.00,Goal,2,Number,6175
Nebraska,Bergan Mercy Omaha-NE,"Quality, Safety, Experience",Quality,Aug,2,FY19,0.00,0.00,Goal,2,Number,6176
Nebraska,Bergan Mercy Omaha-NE,"Quality, Safety, Experience",Quality,Sep,3,FY19,0.00,0.00,Goal,2,Number,6177
Nebraska,Bergan Mercy Omaha-NE,"Quality, Safety, Experience",Quality,Oct,4,FY19,0.00,0.00,Goal,2,Number,6178
Nebraska,Bergan Mercy Omaha-NE,"Quality, Safety, Experience",Quality,Nov,5,FY19,0.00,0.00,Goal,2,Number,6179
Nebraska,Bergan Mercy Omaha-NE,"Quality, Safety, Experience",Quality,Dec,6,FY19,0.00,0.00,Goal,2,Number,6180
Nebraska,Bergan Mercy Omaha-NE,"Quality, Safety, Experience",Quality,Jan,7,FY19,0.00,0.00,Goal,2,Number,6181
Nebraska,Bergan Mercy Omaha-NE,"Quality, Safety, Experience",Quality,Feb,8,FY19,0.00,0.00,Goal,2,Number,6182
Nebraska,Bergan Mercy Omaha-NE,"Quality, Safety, Experience",Quality,Mar,9,FY19,0.00,0.00,Goal,2,Number,6183
Nebraska,Bergan Mercy Omaha-NE,"Quality, Safety, Experience",Safety,Jul,1,FY19,0.00,0.00,Goal,2,Number,6184
Nebraska,Bergan Mercy Omaha-NE,"Quality, Safety, Experience",Safety,Aug,2,FY19,0.00,0.00,Goal,2,Number,6185
Nebraska,Bergan Mercy Omaha-NE,"Quality, Safety, Experience",Safety,Sep,3,FY19,0.00,0.00,Goal,2,Number,6186
Nebraska,Bergan Mercy Omaha-NE,"Quality, Safety, Experience",Safety,Oct,4,FY19,0.00,0.00,Goal,2,Number,6187
Nebraska,Bergan Mercy Omaha-NE,"Quality, Safety, Experience",Safety,Nov,5,FY19,0.00,0.00,Goal,2,Number,6188
Nebraska,Bergan Mercy Omaha-NE,"Quality, Safety, Experience",Safety,Dec,6,FY19,0.00,0.00,Goal,2,Number,6189
Nebraska,Bergan Mercy Omaha-NE,"Quality, Safety, Experience",Safety,Jan,7,FY19,0.00,0.00,Goal,2,Number,6190
Nebraska,Bergan Mercy Omaha-NE,"Quality, Safety, Experience",Safety,Feb,8,FY19,0.00,0.00,Goal,2,Number,6191
Nebraska,Bergan Mercy Omaha-NE,"Quality, Safety, Experience",Safety,Mar,9,FY19,0.00,0.00,Goal,2,Number,6192
Nebraska,Bergan Mercy Omaha-NE,Earnings,Operating EBIDA,Jul,1,FY19,1115309.55,2482040.44,Budget,3,Dollar,6193
Nebraska,Bergan Mercy Omaha-NE,Earnings,Operating EBIDA,Aug,2,FY19,3901704.04,6256524.73,Budget,3,Dollar,6194
Nebraska,Bergan Mercy Omaha-NE,Earnings,Operating EBIDA,Sep,3,FY19,4701430.76,2608793.54,Budget,3,Dollar,6195
Nebraska,Bergan Mercy Omaha-NE,Earnings,Operating EBIDA,Oct,4,FY19,4926717.28,3965396.78,Budget,3,Dollar,6196
Nebraska,Bergan Mercy Omaha-NE,Earnings,Operating EBIDA,Nov,5,FY19,8696687.20,8640729.63,Budget,3,Dollar,6197
Nebraska,Bergan Mercy Omaha-NE,Earnings,Operating EBIDA,Dec,6,FY19,1748985.53,5359413.03,Budget,3,Dollar,6198
Nebraska,Bergan Mercy Omaha-NE,Earnings,Operating EBIDA,Jan,7,FY19,8618305.44,4567744.09,Budget,3,Dollar,6199
Nebraska,Bergan Mercy Omaha-NE,Earnings,Operating EBIDA,Feb,8,FY19,2033265.35,4077022.25,Budget,3,Dollar,6200
Nebraska,Bergan Mercy Omaha-NE,Earnings,Operating EBIDA,Mar,9,FY19,5106762.88,7147958.83,Budget,3,Dollar,6201
Nebraska,Bergan Mercy Omaha-NE,Earnings,Operating EBIDA Margin,Jul,1,FY19,3.31,6.99,Budget,3,Percent,6202
Nebraska,Bergan Mercy Omaha-NE,Earnings,Operating EBIDA Margin,Aug,2,FY19,9.59,15.60,Budget,3,Percent,6203
Nebraska,Bergan Mercy Omaha-NE,Earnings,Operating EBIDA Margin,Sep,3,FY19,12.49,7.34,Budget,3,Percent,6204
Nebraska,Bergan Mercy Omaha-NE,Earnings,Operating EBIDA Margin,Oct,4,FY19,12.81,10.53,Budget,3,Percent,6205
Nebraska,Bergan Mercy Omaha-NE,Earnings,Operating EBIDA Margin,Nov,5,FY19,20.22,20.45,Budget,3,Percent,6206
Nebraska,Bergan Mercy Omaha-NE,Earnings,Operating EBIDA Margin,Dec,6,FY19,4.83,13.72,Budget,3,Percent,6207
Nebraska,Bergan Mercy Omaha-NE,Earnings,Operating EBIDA Margin,Jan,7,FY19,18.05,11.77,Budget,3,Percent,6208
Nebraska,Bergan Mercy Omaha-NE,Earnings,Operating EBIDA Margin,Feb,8,FY19,5.69,11.06,Budget,3,Percent,6209
Nebraska,Bergan Mercy Omaha-NE,Earnings,Operating EBIDA Margin,Mar,9,FY19,12.95,17.05,Budget,3,Percent,6210
Nebraska,Bergan Mercy Omaha-NE,Growth,Adjusted Admissions,Jul,1,FY19,2702.97,2555.12,Budget,4,Number,6211
Nebraska,Bergan Mercy Omaha-NE,Growth,Adjusted Admissions,Aug,2,FY19,2771.10,2717.67,Budget,4,Number,6212
Nebraska,Bergan Mercy Omaha-NE,Growth,Adjusted Admissions,Sep,3,FY19,2536.21,2611.90,Budget,4,Number,6213
Nebraska,Bergan Mercy Omaha-NE,Growth,Adjusted Admissions,Oct,4,FY19,2723.32,2622.57,Budget,4,Number,6214
Nebraska,Bergan Mercy Omaha-NE,Growth,Adjusted Admissions,Nov,5,FY19,2419.04,2767.55,Budget,4,Number,6215
Nebraska,Bergan Mercy Omaha-NE,Growth,Adjusted Admissions,Dec,6,FY19,2521.59,2662.58,Budget,4,Number,6216
Nebraska,Bergan Mercy Omaha-NE,Growth,Adjusted Admissions,Jan,7,FY19,2483.03,2645.48,Budget,4,Number,6217
Nebraska,Bergan Mercy Omaha-NE,Growth,Adjusted Admissions,Feb,8,FY19,2192.83,2492.06,Budget,4,Number,6218
Nebraska,Bergan Mercy Omaha-NE,Growth,Adjusted Admissions,Mar,9,FY19,2413.00,2800.17,Budget,4,Number,6219
Nebraska,Bergan Mercy Omaha-NE,Growth,IP Acute Admissions,Jul,1,FY19,1512.00,1446.36,Budget,4,Number,6220
Nebraska,Bergan Mercy Omaha-NE,Growth,IP Acute Admissions,Aug,2,FY19,1541.00,1512.94,Budget,4,Number,6221
Nebraska,Bergan Mercy Omaha-NE,Growth,IP Acute Admissions,Sep,3,FY19,1408.00,1457.55,Budget,4,Number,6222
Nebraska,Bergan Mercy Omaha-NE,Growth,IP Acute Admissions,Oct,4,FY19,1399.00,1469.78,Budget,4,Number,6223
Nebraska,Bergan Mercy Omaha-NE,Growth,IP Acute Admissions,Nov,5,FY19,1341.00,1512.82,Budget,4,Number,6224
Nebraska,Bergan Mercy Omaha-NE,Growth,IP Acute Admissions,Dec,6,FY19,1394.00,1453.74,Budget,4,Number,6225
Nebraska,Bergan Mercy Omaha-NE,Growth,IP Acute Admissions,Jan,7,FY19,1399.00,1566.20,Budget,4,Number,6226
Nebraska,Bergan Mercy Omaha-NE,Growth,IP Acute Admissions,Feb,8,FY19,1200.00,1512.40,Budget,4,Number,6227
Nebraska,Bergan Mercy Omaha-NE,Growth,IP Acute Admissions,Mar,9,FY19,1364.00,1604.95,Budget,4,Number,6228
Nebraska,Bergan Mercy Omaha-NE,Growth,IP Surgeries,Jul,1,FY19,367.00,324.92,Budget,4,Number,6229
Nebraska,Bergan Mercy Omaha-NE,Growth,IP Surgeries,Aug,2,FY19,455.00,495.71,Budget,4,Number,6230
Nebraska,Bergan Mercy Omaha-NE,Growth,IP Surgeries,Sep,3,FY19,383.00,370.28,Budget,4,Number,6231
Nebraska,Bergan Mercy Omaha-NE,Growth,IP Surgeries,Oct,4,FY19,395.00,374.63,Budget,4,Number,6232
Nebraska,Bergan Mercy Omaha-NE,Growth,IP Surgeries,Nov,5,FY19,434.00,445.35,Budget,4,Number,6233
Nebraska,Bergan Mercy Omaha-NE,Growth,IP Surgeries,Dec,6,FY19,424.00,371.81,Budget,4,Number,6234
Nebraska,Bergan Mercy Omaha-NE,Growth,IP Surgeries,Jan,7,FY19,400.00,411.94,Budget,4,Number,6235
Nebraska,Bergan Mercy Omaha-NE,Growth,IP Surgeries,Feb,8,FY19,389.00,419.33,Budget,4,Number,6236
Nebraska,Bergan Mercy Omaha-NE,Growth,IP Surgeries,Mar,9,FY19,391.00,455.58,Budget,4,Number,6237
Nebraska,Bergan Mercy Omaha-NE,Growth,OP Surgeries,Jul,1,FY19,325.00,337.37,Budget,4,Number,6238
Nebraska,Bergan Mercy Omaha-NE,Growth,OP Surgeries,Aug,2,FY19,392.00,407.98,Budget,4,Number,6239
Nebraska,Bergan Mercy Omaha-NE,Growth,OP Surgeries,Sep,3,FY19,368.00,309.91,Budget,4,Number,6240
Nebraska,Bergan Mercy Omaha-NE,Growth,OP Surgeries,Oct,4,FY19,429.00,359.60,Budget,4,Number,6241
Nebraska,Bergan Mercy Omaha-NE,Growth,OP Surgeries,Nov,5,FY19,395.00,402.75,Budget,4,Number,6242
Nebraska,Bergan Mercy Omaha-NE,Growth,OP Surgeries,Dec,6,FY19,402.00,426.29,Budget,4,Number,6243
Nebraska,Bergan Mercy Omaha-NE,Growth,OP Surgeries,Jan,7,FY19,349.00,322.98,Budget,4,Number,6244
Nebraska,Bergan Mercy Omaha-NE,Growth,OP Surgeries,Feb,8,FY19,356.00,287.68,Budget,4,Number,6245
Nebraska,Bergan Mercy Omaha-NE,Growth,OP Surgeries,Mar,9,FY19,385.00,385.75,Budget,4,Number,6246
Nebraska,Bergan Mercy Omaha-NE,Growth,Total ED Visits,Jul,1,FY19,13478.00,14462.21,Budget,4,Number,6247
Nebraska,Bergan Mercy Omaha-NE,Growth,Total ED Visits,Aug,2,FY19,14176.00,16056.56,Budget,4,Number,6248
